Years,x3_hr,rank,Probability,Frequency
"2013-2014",9.3,1,10,10
"2010-2011",9.1,2,20,5
"2015-2016",8.26666666666667,3,30,3.33333333333333
"2016-2017",8.13333333333333,4,40,2.5
"2011-2012",7.4,5,50,2
"2014-2015",7.2,6,60,1.66666666666667
"2012-2013",7.13333333333333,7,70,1.42857142857143
"2009-2010",6.5,8,80,1.25
"2008-2009",5.93333333333333,9,90,1.11111111111111
