Years,x3_5_hr,rank,Probability,Frequency
"2013-2014",8.51428571428571,1,12.5,8
"2012-2013",7.97142857142857,2,25,4
"2011-2012",7.22857142857143,3,37.5,2.66666666666667
"2014-2015",6.17142857142857,4,50,2
"2010-2011",5.34285714285714,5,62.5,1.6
"2008-2009",5.05714285714286,6,75,1.33333333333333
"2009-2010",4.91428571428571,7,87.5,1.14285714285714
