Years,x2_5_hr,rank,Probability,Frequency
"2005-2006",13.88,1,20,5
"2011-2012",7.92,2,40,2.5
"2008-2009",7.12,3,60,1.66666666666667
"2010-2011",6.76,4,80,1.25
