Years,x3_5_hr,rank,Probability,Frequency
"2000-2001",10.5714285714286,1,4.16666666666667,24
"2013-2014",9.48571428571428,2,8.33333333333333,12
"2015-2016",8.68571428571429,3,12.5,8
"2004-2005",7.4,4,16.6666666666667,6
"2017-2018",7.28571428571429,5,20.8333333333333,4.8
"2016-2017",6.62857142857143,6,25,4
"2009-2010",6.25714285714286,7,29.1666666666667,3.42857142857143
"2021-2022",6.14285714285714,8,33.3333333333333,3
"2014-2015",5.37142857142857,9,37.5,2.66666666666667
"2008-2009",5.25714285714286,10,41.6666666666667,2.4
"2001-2002",4.94285714285714,11,45.8333333333333,2.18181818181818
"1999-2000",4.77142857142857,12,50,2
"2012-2013",4.77142857142857,13,54.1666666666667,1.84615384615385
"2019-2020",4.77142857142857,14,58.3333333333333,1.71428571428571
"2011-2012",4.74285714285714,15,62.5,1.6
"2018-2019",4.54285714285714,16,66.6666666666667,1.5
"2007-2008",4.34285714285714,17,70.8333333333333,1.41176470588235
"2010-2011",4.08571428571429,18,75,1.33333333333333
"2020-2021",4.05714285714286,19,79.1666666666667,1.26315789473684
"2002-2003",3.94285714285714,20,83.3333333333333,1.2
"2003-2004",3.08571428571429,21,87.5,1.14285714285714
"2005-2006",2.94285714285714,22,91.6666666666667,1.09090909090909
"2006-2007",2.08571428571429,23,95.8333333333333,1.04347826086957
