Years,x40_min,rank,Probability,Frequency
"2011-2012",36.45,1,12.5,8
"2008-2009",26.4,2,25,4
"2013-2014",24.6,3,37.5,2.66666666666667
"2009-2010",20.55,4,50,2
"2014-2015",15.15,5,62.5,1.6
"2012-2013",12.45,6,75,1.33333333333333
"2010-2011",10.65,7,87.5,1.14285714285714
