Years,x3_hr,rank,Probability,Frequency
"2008-2009",10.3,1,20,5
"2009-2010",7.03333333333333,2,40,2.5
"2011-2012",6.53333333333333,3,60,1.66666666666667
"2010-2011",4.73333333333333,4,80,1.25
