Years,x3_hr,rank,Probability,Frequency
"2015-2016",11.7666666666667,1,3.84615384615385,26
"2019-2020",10.4,2,7.69230769230769,13
"2001-2002",10.2666666666667,3,11.5384615384615,8.66666666666667
"2008-2009",10.1333333333333,4,15.3846153846154,6.5
"2006-2007",8.63333333333333,5,19.2307692307692,5.2
"2017-2018",8.63333333333333,6,23.0769230769231,4.33333333333333
"2003-2004",8.4,7,26.9230769230769,3.71428571428571
"2002-2003",8.33333333333333,8,30.7692307692308,3.25
"2020-2021",8.13333333333333,9,34.6153846153846,2.88888888888889
"2014-2015",7.9,10,38.4615384615385,2.6
"2013-2014",7.4,11,42.3076923076923,2.36363636363636
"2005-2006",7.23333333333333,12,46.1538461538462,2.16666666666667
"2009-2010",7.13333333333333,13,50,2
"1998-1999",6.96666666666667,14,53.8461538461538,1.85714285714286
"2010-2011",6.83333333333333,15,57.6923076923077,1.73333333333333
"2012-2013",6.63333333333333,16,61.5384615384615,1.625
"2004-2005",6.53333333333333,17,65.3846153846154,1.52941176470588
"2007-2008",6.33333333333333,18,69.2307692307692,1.44444444444444
"2018-2019",6.13333333333333,19,73.0769230769231,1.36842105263158
"1999-2000",5.93333333333333,20,76.9230769230769,1.3
"1997-1998",5.66666666666667,21,80.7692307692308,1.23809523809524
"1996-1997",5.4,22,84.6153846153846,1.18181818181818
"2016-2017",5.03333333333333,23,88.4615384615385,1.1304347826087
"2021-2022",4.7,24,92.3076923076923,1.08333333333333
"2011-2012",4.4,25,96.1538461538462,1.04
