Years,x2_hr,rank,Probability,Frequency
"2012-2013",7.65,1,5.88235294117647,17
"2014-2015",7.3,2,11.7647058823529,8.5
"2013-2014",5.25,3,17.6470588235294,5.66666666666667
"2018-2019",4.85,4,23.5294117647059,4.25
"2007-2008",4.8,5,29.4117647058824,3.4
"2008-2009",4.7,6,35.2941176470588,2.83333333333333
"2009-2010",4.45,7,41.1764705882353,2.42857142857143
"2015-2016",4.15,8,47.0588235294118,2.125
"2019-2020",3.65,9,52.9411764705882,1.88888888888889
"2006-2007",3.25,10,58.8235294117647,1.7
"2010-2011",3,11,64.7058823529412,1.54545454545455
"2020-2021",2.95,12,70.5882352941177,1.41666666666667
"2021-2022",2.4,13,76.4705882352941,1.30769230769231
"2017-2018",1.85,14,82.3529411764706,1.21428571428571
"2011-2012",1.8,15,88.2352941176471,1.13333333333333
"2016-2017",1.75,16,94.1176470588235,1.0625
