Years,x3_5_hr,rank,Probability,Frequency
"2011-2012",14.3142857142857,1,5.55555555555556,18
"2005-2006",10.8571428571429,2,11.1111111111111,9
"2019-2020",8.11428571428571,3,16.6666666666667,6
"2009-2010",7.62857142857143,4,22.2222222222222,4.5
"2017-2018",7.57142857142857,5,27.7777777777778,3.6
"2012-2013",7.31428571428571,6,33.3333333333333,3
"2010-2011",7.11428571428571,7,38.8888888888889,2.57142857142857
"2014-2015",6.68571428571429,8,44.4444444444444,2.25
"2020-2021",6.34285714285714,9,50,2
"2015-2016",6.05714285714286,10,55.5555555555556,1.8
"2018-2019",6.05714285714286,11,61.1111111111111,1.63636363636364
"2013-2014",5.54285714285714,12,66.6666666666667,1.5
"2006-2007",5.48571428571429,13,72.2222222222222,1.38461538461538
"2008-2009",5.17142857142857,14,77.7777777777778,1.28571428571429
"2021-2022",5.11428571428571,15,83.3333333333333,1.2
"2007-2008",4.65714285714286,16,88.8888888888889,1.125
"2016-2017",4.17142857142857,17,94.4444444444444,1.05882352941176
