Years,x6_hr,rank,Probability,Frequency
"2009-2010",9.33333333333333,1,3.7037037037037,27
"1997-1998",8.33966666666667,2,7.40740740740741,13.5
"1996-1997",7.57766666666667,3,11.1111111111111,9
"1999-2000",5.93333333333333,4,14.8148148148148,6.75
"2016-2017",5.73333333333333,5,18.5185185185185,5.4
"2002-2003",5.7,6,22.2222222222222,4.5
"2020-2021",5.65,7,25.9259259259259,3.85714285714286
"2014-2015",5.61666666666667,8,29.6296296296296,3.375
"2019-2020",5.5,9,33.3333333333333,3
"2004-2005",5.33333333333333,10,37.037037037037,2.7
"2018-2019",5.25,11,40.7407407407407,2.45454545454545
"2008-2009",5.23333333333333,12,44.4444444444444,2.25
"2005-2006",5.11666666666667,13,48.1481481481481,2.07692307692308
"2012-2013",5.05,14,51.8518518518518,1.92857142857143
"2013-2014",4.66666666666667,15,55.5555555555556,1.8
"2017-2018",4.53333333333333,16,59.2592592592593,1.6875
"2021-2022",4.23333333333333,17,62.962962962963,1.58823529411765
"2006-2007",4.01666666666667,18,66.6666666666667,1.5
"2015-2016",3.91666666666667,19,70.3703703703704,1.42105263157895
"2011-2012",3.9,20,74.0740740740741,1.35
"2000-2001",3.8,21,77.7777777777778,1.28571428571429
"2003-2004",3.7,22,81.4814814814815,1.22727272727273
"1998-1999",3.66666666666667,23,85.1851851851852,1.17391304347826
"2001-2002",3.51666666666667,24,88.8888888888889,1.125
"2010-2011",2.9,25,92.5925925925926,1.08
"2007-2008",2.55,26,96.2962962962963,1.03846153846154
