Years,x10_min,rank,Probability,Frequency
"2009-2010",71.4,1,16.6666666666667,6
"2010-2011",50.4,2,33.3333333333333,3
"2008-2009",43.8,3,50,2
"2011-2012",34.8,4,66.6666666666667,1.5
"2007-2008",33,5,83.3333333333333,1.2
