Years,x1_hr,rank,Probability,Frequency
"2021-2022",45.5,1,6.66666666666667,15
"2011-2012",24.1,2,13.3333333333333,7.5
"2015-2016",23.2,3,20,5
"2009-2010",22.9,4,26.6666666666667,3.75
"2018-2019",22.9,5,33.3333333333333,3
"2020-2021",20.6,6,40,2.5
"2017-2018",20.1,7,46.6666666666667,2.14285714285714
"2012-2013",18.2,8,53.3333333333333,1.875
"2014-2015",15.8,9,60,1.66666666666667
"2013-2014",15,10,66.6666666666667,1.5
"2019-2020",14.9,11,73.3333333333333,1.36363636363636
"2008-2009",13.4,12,80,1.25
"2016-2017",11.4,13,86.6666666666667,1.15384615384615
"2010-2011",8.2,14,93.3333333333333,1.07142857142857
