Years,x4_5_hr,rank,Probability,Frequency
"2001-2002",12.8666666666667,1,3.33333333333333,30
"2002-2003",10.9111111111111,2,6.66666666666667,15
"2010-2011",10.3555555555556,3,10,10
"2019-2020",9.71111111111111,4,13.3333333333333,7.5
"2009-2010",8.86666666666667,5,16.6666666666667,6
"1999-2000",8.24444444444444,6,20,5
"2015-2016",7.95555555555555,7,23.3333333333333,4.28571428571429
"1993-1994",7.84,8,26.6666666666667,3.75
"1995-1996",6.8,9,30,3.33333333333333
"2008-2009",6.75555555555556,10,33.3333333333333,3
"2003-2004",6.71111111111111,11,36.6666666666667,2.72727272727273
"2004-2005",6.62222222222222,12,40,2.5
"2011-2012",6.26666666666667,13,43.3333333333333,2.30769230769231
"2017-2018",6.02222222222222,14,46.6666666666667,2.14285714285714
"2020-2021",6,15,50,2
"1996-1997",5.95555555555556,16,53.3333333333333,1.875
"2006-2007",5.84444444444444,17,56.6666666666667,1.76470588235294
"2012-2013",5.77777777777778,18,60,1.66666666666667
"1994-1995",5.76333333333333,19,63.3333333333333,1.57894736842105
"1997-1998",5.4,20,66.6666666666667,1.5
"2016-2017",5.35555555555556,21,70,1.42857142857143
"2014-2015",5.33333333333333,22,73.3333333333333,1.36363636363636
"2005-2006",5.2,23,76.6666666666667,1.30434782608696
"2018-2019",5.13333333333333,24,80,1.25
"1998-1999",5.06666666666667,25,83.3333333333333,1.2
"2000-2001",4.88888888888889,26,86.6666666666667,1.15384615384615
"2021-2022",4.48888888888889,27,90,1.11111111111111
"2013-2014",3.95555555555556,28,93.3333333333333,1.07142857142857
"2007-2008",3.88888888888889,29,96.6666666666667,1.03448275862069
