Years,x40_min,rank,Probability,Frequency
"2011-2012",32.85,1,16.6666666666667,6
"2005-2006",32.55,2,33.3333333333333,3
"2010-2011",30.6,3,50,2
"2009-2010",27.75,4,66.6666666666667,1.5
"2008-2009",25.8,5,83.3333333333333,1.2
