Years,x2_hr,rank,Probability,Frequency
"2001-2002",15.35,1,3.84615384615385,26
"2019-2020",13.8,2,7.69230769230769,13
"2008-2009",12.9,3,11.5384615384615,8.66666666666667
"2017-2018",12.85,4,15.3846153846154,6.5
"2015-2016",12.75,5,19.2307692307692,5.2
"2006-2007",12.7,6,23.0769230769231,4.33333333333333
"2003-2004",10.95,7,26.9230769230769,3.71428571428571
"2020-2021",10.65,8,30.7692307692308,3.25
"2002-2003",9.8,9,34.6153846153846,2.88888888888889
"2012-2013",9.7,10,38.4615384615385,2.6
"2005-2006",9.55,11,42.3076923076923,2.36363636363636
"2004-2005",9.4,12,46.1538461538462,2.16666666666667
"2007-2008",9.3,13,50,2
"2014-2015",8.95,14,53.8461538461538,1.85714285714286
"2018-2019",8.7,15,57.6923076923077,1.73333333333333
"2009-2010",8.5,16,61.5384615384615,1.625
"2013-2014",8.45,17,65.3846153846154,1.52941176470588
"1996-1997",7.8,18,69.2307692307692,1.44444444444444
"1997-1998",7.65,19,73.0769230769231,1.36842105263158
"1998-1999",7.5,20,76.9230769230769,1.3
"2010-2011",7.2,21,80.7692307692308,1.23809523809524
"2016-2017",6.95,22,84.6153846153846,1.18181818181818
"2021-2022",6.55,23,88.4615384615385,1.1304347826087
"2011-2012",6.45,24,92.3076923076923,1.08333333333333
"1999-2000",6.05,25,96.1538461538462,1.04
