Years,x20_min,rank,Probability,Frequency
"2018-2019",25.5,1,16.6666666666667,6
"2020-2021",18,2,33.3333333333333,3
"2019-2020",14.4,3,50,2
"2017-2018",13.8,4,66.6666666666667,1.5
"2021-2022",9,5,83.3333333333333,1.2
