Years,x2_5_hr,rank,Probability,Frequency
"2013-2014",11.56,1,12.5,8
"2011-2012",9.96,2,25,4
"2012-2013",8.76,3,37.5,2.66666666666667
"2008-2009",7.08,4,50,2
"2014-2015",7.08,5,62.5,1.6
"2009-2010",6.52,6,75,1.33333333333333
"2010-2011",6.16,7,87.5,1.14285714285714
