Years,x4_5_hr,rank,Probability,Frequency
"2010-2011",10.6222222222222,1,16.6666666666667,6
"2008-2009",9.97777777777778,2,33.3333333333333,3
"2009-2010",8.37777777777778,3,50,2
"2011-2012",5.97777777777778,4,66.6666666666667,1.5
"2007-2008",5.55555555555556,5,83.3333333333333,1.2
