Years,x1_5_hr,rank,Probability,Frequency
"2008-2009",11.4,1,20,5
"2009-2010",10.0666666666667,2,40,2.5
"2010-2011",7.33333333333333,3,60,1.66666666666667
"2011-2012",5.4,4,80,1.25
