Years,x2_hr,rank,Probability,Frequency
"2007-2008",19.4,1,3.57142857142857,28
"2020-2021",15.55,2,7.14285714285714,14
"2013-2014",14.05,3,10.7142857142857,9.33333333333333
"2006-2007",12.65,4,14.2857142857143,7
"2010-2011",12.6,5,17.8571428571429,5.6
"2019-2020",12.5,6,21.4285714285714,4.66666666666667
"2000-2001",12.45,7,25,4
"1997-1998",12.2,8,28.5714285714286,3.5
"2005-2006",11.1,9,32.1428571428571,3.11111111111111
"2016-2017",10.7,10,35.7142857142857,2.8
"2002-2003",10.65,11,39.2857142857143,2.54545454545455
"2001-2002",10.25,12,42.8571428571429,2.33333333333333
"2003-2004",9.85,13,46.4285714285714,2.15384615384615
"2011-2012",9.5,14,50,2
"2014-2015",8.75,15,53.5714285714286,1.86666666666667
"2012-2013",8.55,16,57.1428571428571,1.75
"2015-2016",8,17,60.7142857142857,1.64705882352941
"2021-2022",8,18,64.2857142857143,1.55555555555556
"2009-2010",7.95,19,67.8571428571429,1.47368421052632
"1996-1997",7.9,20,71.4285714285714,1.4
"2004-2005",7.7,21,75,1.33333333333333
"2018-2019",7.65,22,78.5714285714286,1.27272727272727
"2008-2009",7.45,23,82.1428571428571,1.21739130434783
"2017-2018",7.35,24,85.7142857142857,1.16666666666667
"1999-2000",4.7,25,89.2857142857143,1.12
"1995-1996",3.5,26,92.8571428571429,1.07692307692308
"1998-1999",0.7,27,96.4285714285714,1.03703703703704
