Years,x3_5_hr,rank,Probability,Frequency
"2009-2010",7.11428571428571,1,20,5
"2010-2011",2.94285714285714,2,40,2.5
"2008-2009",1.82857142857143,3,60,1.66666666666667
"2011-2012",0.0285714285714286,4,80,1.25
