Years,x1_5_hr,rank,Probability,Frequency
"2010-2011",25.2666666666667,1,20,5
"2011-2012",14.6666666666667,2,40,2.5
"2008-2009",14.3333333333333,3,60,1.66666666666667
"2009-2010",14,4,80,1.25
