Years,x10_min,rank,Probability,Frequency
"2015-2016",84.6,1,11.1111111111111,9
"2012-2013",68.4,2,22.2222222222222,4.5
"2009-2010",63.6,3,33.3333333333333,3
"2016-2017",62.4,4,44.4444444444444,2.25
"2014-2015",42,5,55.5555555555556,1.8
"2011-2012",39,6,66.6666666666667,1.5
"2013-2014",37.2,7,77.7777777777778,1.28571428571429
"2010-2011",36.6,8,88.8888888888889,1.125
