Years,x3_hr,rank,Probability,Frequency
"2016-2017",13.9666666666667,1,4.34782608695652,23
"2010-2011",13.5333333333333,2,8.69565217391304,11.5
"2005-2006",12.6,3,13.0434782608696,7.66666666666667
"2009-2010",12.1333333333333,4,17.3913043478261,5.75
"2015-2016",12.1333333333333,5,21.7391304347826,4.6
"2008-2009",11.8666666666667,6,26.0869565217391,3.83333333333333
"2001-2002",11.3666666666667,7,30.4347826086957,3.28571428571429
"2018-2019",10.9666666666667,8,34.7826086956522,2.875
"2002-2003",10.8666666666667,9,39.1304347826087,2.55555555555556
"2017-2018",10.7333333333333,10,43.4782608695652,2.3
"2019-2020",10.5666666666667,11,47.8260869565217,2.09090909090909
"2006-2007",10.0666666666667,12,52.1739130434783,1.91666666666667
"2014-2015",10.0333333333333,13,56.5217391304348,1.76923076923077
"1999-2000",8.16666666666667,14,60.8695652173913,1.64285714285714
"2021-2022",7.96666666666667,15,65.2173913043478,1.53333333333333
"2004-2005",7.86666666666667,16,69.5652173913043,1.4375
"2012-2013",7.83333333333333,17,73.9130434782609,1.35294117647059
"2003-2004",7.73333333333333,18,78.2608695652174,1.27777777777778
"2020-2021",6.83333333333333,19,82.6086956521739,1.21052631578947
"2013-2014",6.46666666666667,20,86.9565217391304,1.15
"2011-2012",6.43333333333333,21,91.304347826087,1.0952380952381
"2007-2008",6.03333333333333,22,95.6521739130435,1.04545454545455
