Years,x2_5_hr,rank,Probability,Frequency
"2018-2019",6.84,1,16.6666666666667,6
"2019-2020",6,2,33.3333333333333,3
"2017-2018",3.32,3,50,2
"2020-2021",3.24,4,66.6666666666667,1.5
"2021-2022",3.24,5,83.3333333333333,1.2
