Years,x2_5_hr,rank,Probability,Frequency
"2011-2012",15.36,1,8.33333333333333,12
"2012-2013",9.72,2,16.6666666666667,6
"2017-2018",9.04,3,25,4
"2018-2019",8.64,4,33.3333333333333,3
"2019-2020",8.28,5,41.6666666666667,2.4
"2014-2015",8.2,6,50,2
"2020-2021",7.92,7,58.3333333333333,1.71428571428571
"2015-2016",7.4,8,66.6666666666667,1.5
"2016-2017",7,9,75,1.33333333333333
"2013-2014",6.8,10,83.3333333333333,1.2
"2021-2022",5.88,11,91.6666666666667,1.09090909090909
