Years,x1_hr,rank,Probability,Frequency
"2011-2012",40.2,1,8.33333333333333,12
"2014-2015",37.2,2,16.6666666666667,6
"2020-2021",36.1,3,25,4
"2018-2019",35.8,4,33.3333333333333,3
"2017-2018",31.6,5,41.6666666666667,2.4
"2016-2017",25.3,6,50,2
"2019-2020",23.7,7,58.3333333333333,1.71428571428571
"2015-2016",23.3,8,66.6666666666667,1.5
"2021-2022",23,9,75,1.33333333333333
"2013-2014",20.4,10,83.3333333333333,1.2
"2012-2013",17.7,11,91.6666666666667,1.09090909090909
