Years,x2_5_hr,rank,Probability,Frequency
"2008-2009",11.36,1,20,5
"2009-2010",8.44,2,40,2.5
"2011-2012",7.84,3,60,1.66666666666667
"2010-2011",5.52,4,80,1.25
