Years,x3_hr,rank,Probability,Frequency
"2008-2009",29.0333333333333,1,4.54545454545455,22
"2012-2013",21.5666666666667,2,9.09090909090909,11
"2017-2018",18.8333333333333,3,13.6363636363636,7.33333333333333
"2003-2004",15.1666666666667,4,18.1818181818182,5.5
"2011-2012",14.5666666666667,5,22.7272727272727,4.4
"2002-2003",14.5,6,27.2727272727273,3.66666666666667
"2019-2020",14.2,7,31.8181818181818,3.14285714285714
"2020-2021",13,8,36.3636363636364,2.75
"2004-2005",10.9333333333333,9,40.9090909090909,2.44444444444444
"2021-2022",10.4666666666667,10,45.4545454545455,2.2
"2018-2019",10.4,11,50,2
"2016-2017",10.1,12,54.5454545454545,1.83333333333333
"2007-2008",10.0666666666667,13,59.0909090909091,1.69230769230769
"2014-2015",9.73333333333333,14,63.6363636363636,1.57142857142857
"2010-2011",9.5,15,68.1818181818182,1.46666666666667
"2009-2010",9.06666666666667,16,72.7272727272727,1.375
"2001-2002",8.76666666666667,17,77.2727272727273,1.29411764705882
"2005-2006",7.6,18,81.8181818181818,1.22222222222222
"2015-2016",7.46666666666667,19,86.3636363636364,1.15789473684211
"2013-2014",7.3,20,90.9090909090909,1.1
"2006-2007",5.63333333333333,21,95.4545454545455,1.04761904761905
