Years,x1_5_hr,rank,Probability,Frequency
"2009-2010",17.5333333333333,1,16.6666666666667,6
"2002-2003",11.1333333333333,2,33.3333333333333,3
"2010-2011",10.1333333333333,3,50,2
"2008-2009",9.8,4,66.6666666666667,1.5
"2011-2012",8.6,5,83.3333333333333,1.2
