Years,x6_hr,rank,Probability,Frequency
"2004-2005",6.6,1,3.84615384615385,26
"2014-2015",4.81666666666667,2,7.69230769230769,13
"2009-2010",4.63333333333333,3,11.5384615384615,8.66666666666667
"2017-2018",4.5,4,15.3846153846154,6.5
"2021-2022",4.31666666666667,5,19.2307692307692,5.2
"2018-2019",3.96666666666667,6,23.0769230769231,4.33333333333333
"2000-2001",3.95,7,26.9230769230769,3.71428571428571
"2013-2014",3.46666666666667,8,30.7692307692308,3.25
"2015-2016",3.46666666666667,9,34.6153846153846,2.88888888888889
"1997-1998",3.33333333333333,10,38.4615384615385,2.6
"2001-2002",3.33333333333333,11,42.3076923076923,2.36363636363636
"2008-2009",3.03333333333333,12,46.1538461538462,2.16666666666667
"2012-2013",2.4,13,50,2
"2019-2020",2.38333333333333,14,53.8461538461538,1.85714285714286
"2010-2011",2.31666666666667,15,57.6923076923077,1.73333333333333
"2006-2007",2.28333333333333,16,61.5384615384615,1.625
"2007-2008",2.25,17,65.3846153846154,1.52941176470588
"2020-2021",2.15,18,69.2307692307692,1.44444444444444
"2005-2006",2.13333333333333,19,73.0769230769231,1.36842105263158
"2011-2012",2.08333333333333,20,76.9230769230769,1.3
"1999-2000",1.81666666666667,21,80.7692307692308,1.23809523809524
"1998-1999",1.76666666666667,22,84.6153846153846,1.18181818181818
"2002-2003",1.48333333333333,23,88.4615384615385,1.1304347826087
"2016-2017",1.46666666666667,24,92.3076923076923,1.08333333333333
"1996-1997",0.566666666666667,25,96.1538461538462,1.04
