Years,x6_hr,rank,Probability,Frequency
"2005-2006",11.0333333333333,1,4.76190476190476,21
"2016-2017",9.68333333333333,2,9.52380952380952,10.5
"2009-2010",9.3,3,14.2857142857143,7
"2012-2013",9.11666666666667,4,19.047619047619,5.25
"2004-2005",8.83333333333333,5,23.8095238095238,4.2
"2018-2019",8.45,6,28.5714285714286,3.5
"2014-2015",7.48333333333333,7,33.3333333333333,3
"2021-2022",7.45,8,38.0952380952381,2.625
"2013-2014",6.68333333333333,9,42.8571428571429,2.33333333333333
"2019-2020",6.51666666666667,10,47.6190476190476,2.1
"2006-2007",6.5,11,52.3809523809524,1.90909090909091
"2015-2016",6.48333333333333,12,57.1428571428571,1.75
"2008-2009",6.41666666666667,13,61.9047619047619,1.61538461538462
"2020-2021",6.06666666666667,14,66.6666666666667,1.5
"2011-2012",5.66666666666667,15,71.4285714285714,1.4
"2010-2011",5.48333333333333,16,76.1904761904762,1.3125
"2007-2008",5.05,17,80.9523809523809,1.23529411764706
"2003-2004",5.03333333333333,18,85.7142857142857,1.16666666666667
"2017-2018",4.28333333333333,19,90.4761904761905,1.10526315789474
"2002-2003",4,20,95.2380952380952,1.05
