Years,x2_hr,rank,Probability,Frequency
"2011-2012",12.4,1,12.5,8
"2012-2013",9.5,2,25,4
"2013-2014",9.45,3,37.5,2.66666666666667
"2008-2009",8.85,4,50,2
"2009-2010",7.95,5,62.5,1.6
"2014-2015",7.7,6,75,1.33333333333333
"2010-2011",6.6,7,87.5,1.14285714285714
