Years,x2_5_hr,rank,Probability,Frequency
"2013-2014",10.48,1,10,10
"2010-2011",10.2,2,20,5
"2016-2017",9.24,3,30,3.33333333333333
"2015-2016",8.8,4,40,2.5
"2011-2012",8.64,5,50,2
"2014-2015",7.72,6,60,1.66666666666667
"2012-2013",7.6,7,70,1.42857142857143
"2008-2009",6.48,8,80,1.25
"2009-2010",6.32,9,90,1.11111111111111
