Years,x1_hr,rank,Probability,Frequency
"2002-2003",30.8,1,4.34782608695652,23
"2006-2007",30,2,8.69565217391304,11.5
"2015-2016",29.7,3,13.0434782608696,7.66666666666667
"2009-2010",28.8,4,17.3913043478261,5.75
"2017-2018",27.2,5,21.7391304347826,4.6
"2010-2011",26.9,6,26.0869565217391,3.83333333333333
"2016-2017",23.7,7,30.4347826086957,3.28571428571429
"1999-2000",23,8,34.7826086956522,2.875
"2005-2006",21.8,9,39.1304347826087,2.55555555555556
"2018-2019",20.7,10,43.4782608695652,2.3
"2001-2002",20.5,11,47.8260869565217,2.09090909090909
"2014-2015",18.4,12,52.1739130434783,1.91666666666667
"2019-2020",18.4,13,56.5217391304348,1.76923076923077
"2008-2009",15.5,14,60.8695652173913,1.64285714285714
"2021-2022",14.3,15,65.2173913043478,1.53333333333333
"2012-2013",13.9,16,69.5652173913043,1.4375
"2003-2004",13.7,17,73.9130434782609,1.35294117647059
"2013-2014",13.1,18,78.2608695652174,1.27777777777778
"2004-2005",13.1,19,82.6086956521739,1.21052631578947
"2011-2012",13.1,20,86.9565217391304,1.15
"2020-2021",11.1,21,91.304347826087,1.0952380952381
"2007-2008",10.7,22,95.6521739130435,1.04545454545455
