Years,x1_5_hr,rank,Probability,Frequency
"2015-2016",20.8666666666667,1,3.2258064516129,31
"2008-2009",18.3333333333333,2,6.45161290322581,15.5
"2001-2002",17.7333333333333,3,9.67741935483871,10.3333333333333
"1996-1997",14.6666666666667,4,12.9032258064516,7.75
"2005-2006",14.6,5,16.1290322580645,6.2
"2017-2018",14.5333333333333,6,19.3548387096774,5.16666666666667
"2002-2003",14.1333333333333,7,22.5806451612903,4.42857142857143
"2009-2010",14,8,25.8064516129032,3.875
"2019-2020",13.3333333333333,9,29.0322580645161,3.44444444444444
"2018-2019",12.4,10,32.258064516129,3.1
"2010-2011",12.2,11,35.4838709677419,2.81818181818182
"2013-2014",11.8,12,38.7096774193548,2.58333333333333
"2003-2004",11.2,13,41.9354838709677,2.38461538461538
"1999-2000",11.0666666666667,14,45.1612903225806,2.21428571428571
"2020-2021",11,15,48.3870967741936,2.06666666666667
"2000-2001",10.8,16,51.6129032258064,1.9375
"1992-1993",10,17,54.8387096774194,1.82352941176471
"2006-2007",9.93333333333333,18,58.0645161290323,1.72222222222222
"2004-2005",9.8,19,61.2903225806452,1.63157894736842
"2016-2017",9.8,20,64.5161290322581,1.55
"2007-2008",9.46666666666667,21,67.741935483871,1.47619047619048
"2014-2015",9.4,22,70.9677419354839,1.40909090909091
"2012-2013",9.2,23,74.1935483870968,1.34782608695652
"1997-1998",8.53333333333333,24,77.4193548387097,1.29166666666667
"1998-1999",8.46666666666667,25,80.6451612903226,1.24
"2021-2022",8.13333333333333,26,83.8709677419355,1.19230769230769
"1995-1996",7.86666666666667,27,87.0967741935484,1.14814814814815
"1994-1995",6.83333333333333,28,90.3225806451613,1.10714285714286
"1993-1994",6.8,29,93.5483870967742,1.06896551724138
"2011-2012",6.4,30,96.7741935483871,1.03333333333333
