Years,x6_hr,rank,Probability,Frequency
"2001-2002",10.45,1,3.33333333333333,30
"2002-2003",10.3833333333333,2,6.66666666666667,15
"2019-2020",8.26666666666667,3,10,10
"2010-2011",8.03333333333333,4,13.3333333333333,7.5
"2009-2010",7.81666666666667,5,16.6666666666667,6
"1999-2000",6.66666666666667,6,20,5
"2015-2016",6.45,7,23.3333333333333,4.28571428571429
"1993-1994",5.88,8,26.6666666666667,3.75
"2008-2009",5.75,9,30,3.33333333333333
"2011-2012",5.68333333333333,10,33.3333333333333,3
"2017-2018",5.46666666666667,11,36.6666666666667,2.72727272727273
"1994-1995",5.4145,12,40,2.5
"1995-1996",5.4,13,43.3333333333333,2.30769230769231
"2012-2013",5.3,14,46.6666666666667,2.14285714285714
"2003-2004",5.25,15,50,2
"2006-2007",5.21666666666667,16,53.3333333333333,1.875
"2020-2021",5.2,17,56.6666666666667,1.76470588235294
"2014-2015",5.15,18,60,1.66666666666667
"2016-2017",5.1,19,63.3333333333333,1.57894736842105
"2004-2005",5.08333333333333,20,66.6666666666667,1.5
"2018-2019",4.96666666666667,21,70,1.42857142857143
"1997-1998",4.7,22,73.3333333333333,1.36363636363636
"1996-1997",4.63333333333333,23,76.6666666666667,1.30434782608696
"1998-1999",4.1,24,80,1.25
"2000-2001",3.95,25,83.3333333333333,1.2
"2005-2006",3.95,26,86.6666666666667,1.15384615384615
"2021-2022",3.55,27,90,1.11111111111111
"2013-2014",3.33333333333333,28,93.3333333333333,1.07142857142857
"2007-2008",3.3,29,96.6666666666667,1.03448275862069
