Years,x2_hr,rank,Probability,Frequency
"2014-2015",13.75,1,5.88235294117647,17
"2010-2011",12.35,2,11.7647058823529,8.5
"2020-2021",12.3,3,17.6470588235294,5.66666666666667
"2011-2012",11.85,4,23.5294117647059,4.25
"2004-2005",11.35,5,29.4117647058824,3.4
"2009-2010",11.3,6,35.2941176470588,2.83333333333333
"2015-2016",11.15,7,41.1764705882353,2.42857142857143
"2008-2009",10.6,8,47.0588235294118,2.125
"2016-2017",10.5,9,52.9411764705882,1.88888888888889
"2017-2018",9.75,10,58.8235294117647,1.7
"2013-2014",9.55,11,64.7058823529412,1.54545454545455
"2003-2004",9.25,12,70.5882352941177,1.41666666666667
"2007-2008",8.95,13,76.4705882352941,1.30769230769231
"2012-2013",8.5,14,82.3529411764706,1.21428571428571
"2005-2006",8.4,15,88.2352941176471,1.13333333333333
"2021-2022",6.7,16,94.1176470588235,1.0625
