Years,x4_5_hr,rank,Probability,Frequency
"2015-2016",15.3777777777778,1,3.2258064516129,31
"2008-2009",8.62222222222222,2,6.45161290322581,15.5
"2019-2020",8.44444444444444,3,9.67741935483871,10.3333333333333
"2002-2003",8.04444444444444,4,12.9032258064516,7.75
"2020-2021",7.88888888888889,5,16.1290322580645,6.2
"2017-2018",7.55555555555556,6,19.3548387096774,5.16666666666667
"2001-2002",7.33333333333333,7,22.5806451612903,4.42857142857143
"2010-2011",6.91111111111111,8,25.8064516129032,3.875
"2018-2019",6.91111111111111,9,29.0322580645161,3.44444444444444
"2007-2008",6.77777777777778,10,32.258064516129,3.1
"1998-1999",6.64444444444444,11,35.4838709677419,2.81818181818182
"2009-2010",6.53333333333333,12,38.7096774193548,2.58333333333333
"1999-2000",6.44444444444444,13,41.9354838709677,2.38461538461538
"2014-2015",6.17777777777778,14,45.1612903225806,2.21428571428571
"2005-2006",6.13333333333333,15,48.3870967741936,2.06666666666667
"2012-2013",6.02222222222222,16,51.6129032258064,1.9375
"2013-2014",5.46666666666667,17,54.8387096774194,1.82352941176471
"2003-2004",5.35555555555556,18,58.0645161290323,1.72222222222222
"2000-2001",5.33333333333333,19,61.2903225806452,1.63157894736842
"2006-2007",5.28888888888889,20,64.5161290322581,1.55
"1997-1998",5.26666666666667,21,67.741935483871,1.47619047619048
"2016-2017",5.26666666666667,22,70.9677419354839,1.40909090909091
"1993-1994",5.2,23,74.1935483870968,1.34782608695652
"2021-2022",5.08888888888889,24,77.4193548387097,1.29166666666667
"2004-2005",5.08888888888889,25,80.6451612903226,1.24
"1996-1997",5.06666666666667,26,83.8709677419355,1.19230769230769
"1992-1993",4.8,27,87.0967741935484,1.14814814814815
"1995-1996",4.55555555555556,28,90.3225806451613,1.10714285714286
"2011-2012",3.55555555555556,29,93.5483870967742,1.06896551724138
"1994-1995",2.5,30,96.7741935483871,1.03333333333333
