Years,x3_hr,rank,Probability,Frequency
"2010-2011",19.4333333333333,1,4.34782608695652,23
"2004-2005",18.7333333333333,2,8.69565217391304,11.5
"2009-2010",18.3,3,13.0434782608696,7.66666666666667
"2011-2012",16.6,4,17.3913043478261,5.75
"2017-2018",16.2,5,21.7391304347826,4.6
"2003-2004",15.7666666666667,6,26.0869565217391,3.83333333333333
"2001-2002",15.2333333333333,7,30.4347826086957,3.28571428571429
"2020-2021",14.5333333333333,8,34.7826086956522,2.875
"2007-2008",12.9666666666667,9,39.1304347826087,2.55555555555556
"2012-2013",12.6666666666667,10,43.4782608695652,2.3
"2018-2019",11.9666666666667,11,47.8260869565217,2.09090909090909
"2006-2007",11.7,12,52.1739130434783,1.91666666666667
"2015-2016",10.9666666666667,13,56.5217391304348,1.76923076923077
"2016-2017",10.7,14,60.8695652173913,1.64285714285714
"2005-2006",10.4666666666667,15,65.2173913043478,1.53333333333333
"2014-2015",10.1666666666667,16,69.5652173913043,1.4375
"2021-2022",10.1333333333333,17,73.9130434782609,1.35294117647059
"2002-2003",9.5,18,78.2608695652174,1.27777777777778
"2019-2020",9.5,19,82.6086956521739,1.21052631578947
"2000-2001",8.33333333333333,20,86.9565217391304,1.15
"2013-2014",8.16666666666667,21,91.304347826087,1.0952380952381
"2008-2009",6.73333333333333,22,95.6521739130435,1.04545454545455
