Years,x1_5_hr,rank,Probability,Frequency
"2009-2010",14.5333333333333,1,16.6666666666667,6
"2010-2011",11.9333333333333,2,33.3333333333333,3
"2011-2012",10,3,50,2
"2005-2006",9.8,4,66.6666666666667,1.5
"2008-2009",9.4,5,83.3333333333333,1.2
