Years,x5_hr,rank,Probability,Frequency
"2016-2017",7.3,1,9.09090909090909,11
"2010-2011",6.44,2,18.1818181818182,5.5
"2013-2014",5.56,3,27.2727272727273,3.66666666666667
"2014-2015",5.52,4,36.3636363636364,2.75
"2012-2013",5.02,5,45.4545454545455,2.2
"2011-2012",4.9,6,54.5454545454545,1.83333333333333
"2018-2019",4.82,7,63.6363636363636,1.57142857142857
"2015-2016",4.66,8,72.7272727272727,1.375
"2017-2018",3.9,9,81.8181818181818,1.22222222222222
"2019-2020",1.86,10,90.9090909090909,1.1
