Years,x1_hr,rank,Probability,Frequency
"2011-2012",27.4,1,16.6666666666667,6
"2009-2010",26.9,2,33.3333333333333,3
"2010-2011",17.6,3,50,2
"2007-2008",15.3,4,66.6666666666667,1.5
"2008-2009",14.9,5,83.3333333333333,1.2
