Years,x50_min,rank,Probability,Frequency
"2011-2012",29.28,1,12.5,8
"2008-2009",21.24,2,25,4
"2013-2014",20.88,3,37.5,2.66666666666667
"2009-2010",17.04,4,50,2
"2012-2013",12.6,5,62.5,1.6
"2014-2015",12.6,6,75,1.33333333333333
"2010-2011",9.6,7,87.5,1.14285714285714
