Years,x50_min,rank,Probability,Frequency
"2006-2007",35.88,1,4.34782608695652,23
"2015-2016",33.12,2,8.69565217391304,11.5
"2009-2010",32.16,3,13.0434782608696,7.66666666666667
"2017-2018",30.6,4,17.3913043478261,5.75
"2002-2003",30.24,5,21.7391304347826,4.6
"2016-2017",27.36,6,26.0869565217391,3.83333333333333
"2010-2011",27,7,30.4347826086957,3.28571428571429
"1999-2000",26.4,8,34.7826086956522,2.875
"2005-2006",25.32,9,39.1304347826087,2.55555555555556
"2001-2002",22.68,10,43.4782608695652,2.3
"2018-2019",22.08,11,47.8260869565217,2.09090909090909
"2019-2020",20.88,12,52.1739130434783,1.91666666666667
"2014-2015",20.76,13,56.5217391304348,1.76923076923077
"2008-2009",16.92,14,60.8695652173913,1.64285714285714
"2021-2022",16.92,15,65.2173913043478,1.53333333333333
"2012-2013",16.08,16,69.5652173913043,1.4375
"2003-2004",15.96,17,73.9130434782609,1.35294117647059
"2004-2005",15,18,78.2608695652174,1.27777777777778
"2013-2014",14.64,19,82.6086956521739,1.21052631578947
"2011-2012",14.04,20,86.9565217391304,1.15
"2020-2021",12.96,21,91.304347826087,1.0952380952381
"2007-2008",11.88,22,95.6521739130435,1.04545454545455
