Years,x3_hr,rank,Probability,Frequency
"2015-2016",9.03333333333333,1,7.69230769230769,13
"2018-2019",7.6,2,15.3846153846154,6.5
"2021-2022",4.36666666666667,3,23.0769230769231,4.33333333333333
"2019-2020",4.06666666666667,4,30.7692307692308,3.25
"2014-2015",4.06666666666667,5,38.4615384615385,2.6
"2016-2017",4.03333333333333,6,46.1538461538462,2.16666666666667
"2013-2014",4,7,53.8461538461538,1.85714285714286
"2009-2010",3.33333333333333,8,61.5384615384615,1.625
"2010-2011",2.46666666666667,9,69.2307692307692,1.44444444444444
"2020-2021",1.26666666666667,10,76.9230769230769,1.3
"2017-2018",1.16666666666667,11,84.6153846153846,1.18181818181818
"2011-2012",0.0666666666666667,12,92.3076923076923,1.08333333333333
