Years,x5_hr,rank,Probability,Frequency
"2014-2015",4.78,1,8.33333333333333,12
"2021-2022",4.76,2,16.6666666666667,6
"2013-2014",4.62,3,25,4
"2017-2018",4.58,4,33.3333333333333,3
"2019-2020",4.58,5,41.6666666666667,2.4
"2020-2021",4.58,6,50,2
"2012-2013",4.28,7,58.3333333333333,1.71428571428571
"2011-2012",3.82,8,66.6666666666667,1.5
"2018-2019",3.68,9,75,1.33333333333333
"2015-2016",3.42,10,83.3333333333333,1.2
"2016-2017",3.26,11,91.6666666666667,1.09090909090909
