Years,x2_5_hr,rank,Probability,Frequency
"2021-2022",6.8,1,20,5
"2009-2010",6.48,2,40,2.5
"2010-2011",6.4,3,60,1.66666666666667
"2011-2012",6.28,4,80,1.25
