Years,x2_hr,rank,Probability,Frequency
"2019-2020",35.55,1,4.54545454545455,22
"2020-2021",27.1,2,9.09090909090909,11
"2017-2018",25.75,3,13.6363636363636,7.33333333333333
"2014-2015",21.65,4,18.1818181818182,5.5
"2010-2011",20.15,5,22.7272727272727,4.4
"2007-2008",17.1,6,27.2727272727273,3.66666666666667
"2018-2019",16.55,7,31.8181818181818,3.14285714285714
"2006-2007",16.45,8,36.3636363636364,2.75
"2012-2013",15.85,9,40.9090909090909,2.44444444444444
"2003-2004",14.75,10,45.4545454545455,2.2
"2011-2012",13,11,50,2
"2013-2014",12.85,12,54.5454545454545,1.83333333333333
"2009-2010",11.35,13,59.0909090909091,1.69230769230769
"2016-2017",11.25,14,63.6363636363636,1.57142857142857
"2015-2016",11,15,68.1818181818182,1.46666666666667
"2001-2002",10.9,16,72.7272727272727,1.375
"2008-2009",10.75,17,77.2727272727273,1.29411764705882
"2005-2006",10.25,18,81.8181818181818,1.22222222222222
"2021-2022",9.8,19,86.3636363636364,1.15789473684211
"2002-2003",9.6,20,90.9090909090909,1.1
"2004-2005",7.6,21,95.4545454545455,1.04761904761905
