Years,x50_min,rank,Probability,Frequency
"2018-2019",11.64,1,16.6666666666667,6
"2019-2020",10.32,2,33.3333333333333,3
"2020-2021",9.36,3,50,2
"2017-2018",9.12,4,66.6666666666667,1.5
"2021-2022",4.44,5,83.3333333333333,1.2
