Years,x6_hr,rank,Probability,Frequency
"2015-2016",15.35,1,5.55555555555556,18
"2020-2021",11.2833333333333,2,11.1111111111111,9
"2008-2009",8.15,3,16.6666666666667,6
"2019-2020",7.91666666666667,4,22.2222222222222,4.5
"2012-2013",7.86666666666667,5,27.7777777777778,3.6
"2014-2015",6.98333333333333,6,33.3333333333333,3
"2010-2011",6.85,7,38.8888888888889,2.57142857142857
"2018-2019",6.73333333333333,8,44.4444444444444,2.25
"2017-2018",6.51666666666667,9,50,2
"2016-2017",6.48333333333333,10,55.5555555555556,1.8
"2007-2008",5.95,11,61.1111111111111,1.63636363636364
"2005-2006",5.18333333333333,12,66.6666666666667,1.5
"2011-2012",5.1,13,72.2222222222222,1.38461538461538
"2006-2007",4.66666666666667,14,77.7777777777778,1.28571428571429
"2009-2010",4.51666666666667,15,83.3333333333333,1.2
"2013-2014",3.61666666666667,16,88.8888888888889,1.125
"2021-2022",2.98333333333333,17,94.4444444444444,1.05882352941176
