Years,x10_min,rank,Probability,Frequency
"2015-2016",99,1,8.33333333333333,12
"2011-2012",86.4,2,16.6666666666667,6
"2020-2021",83.4,3,25,4
"2014-2015",79.8,4,33.3333333333333,3
"2017-2018",66,5,41.6666666666667,2.4
"2018-2019",64.8,6,50,2
"2019-2020",60,7,58.3333333333333,1.71428571428571
"2013-2014",55.8,8,66.6666666666667,1.5
"2012-2013",54.6,9,75,1.33333333333333
"2021-2022",50.4,10,83.3333333333333,1.2
"2016-2017",40.8,11,91.6666666666667,1.09090909090909
