Years,x4_5_hr,rank,Probability,Frequency
"2019-2020",5.55555555555556,1,16.6666666666667,6
"2018-2019",3.82222222222222,2,33.3333333333333,3
"2021-2022",2.06666666666667,3,50,2
"2017-2018",2.04444444444444,4,66.6666666666667,1.5
"2020-2021",1.8,5,83.3333333333333,1.2
