Years,x30_min,rank,Probability,Frequency
"2011-2012",25.8,1,10,10
"2009-2010",24.2,2,20,5
"2013-2014",23.8,3,30,3.33333333333333
"2010-2011",21.6,4,40,2.5
"2016-2017",21.6,5,50,2
"2012-2013",19.8,6,60,1.66666666666667
"2014-2015",18.6,7,70,1.42857142857143
"2015-2016",16.6,8,80,1.25
"2008-2009",15.8,9,90,1.11111111111111
