Years,x3_hr,rank,Probability,Frequency
"2008-2009",6.03333333333333,1,20,5
"2011-2012",4.63333333333333,2,40,2.5
"2005-2006",2.96666666666667,3,60,1.66666666666667
"2010-2011",2.3,4,80,1.25
