Years,x10_min,rank,Probability,Frequency
"2002-2003",93.6,1,16.6666666666667,6
"2009-2010",61.2,2,33.3333333333333,3
"2008-2009",43.2,3,50,2
"2010-2011",39,4,66.6666666666667,1.5
"2011-2012",36.6,5,83.3333333333333,1.2
