Years,x3_5_hr,rank,Probability,Frequency
"2005-2006",12.6,1,20,5
"2010-2011",6.6,2,40,2.5
"2011-2012",6.14285714285714,3,60,1.66666666666667
"2008-2009",5.94285714285714,4,80,1.25
