Years,x50_min,rank,Probability,Frequency
"2013-2014",21.96,1,10,10
"2011-2012",19.44,2,20,5
"2010-2011",19.08,3,30,3.33333333333333
"2009-2010",16.44,4,40,2.5
"2016-2017",14.88,5,50,2
"2012-2013",13.68,6,60,1.66666666666667
"2014-2015",12.96,7,70,1.42857142857143
"2015-2016",12.6,8,80,1.25
"2008-2009",11.64,9,90,1.11111111111111
