Years,x6_hr,rank,Probability,Frequency
"2020-2021",12.9,1,3.84615384615385,26
"1999-2000",10.6,2,7.69230769230769,13
"2002-2003",10.1833333333333,3,11.5384615384615,8.66666666666667
"2001-2002",10.0833333333333,4,15.3846153846154,6.5
"2021-2022",8.86666666666667,5,19.2307692307692,5.2
"2009-2010",8.66666666666667,6,23.0769230769231,4.33333333333333
"2012-2013",8,7,26.9230769230769,3.71428571428571
"2014-2015",8,8,30.7692307692308,3.25
"1994-1995",7.88333333333333,9,34.6153846153846,2.88888888888889
"2008-2009",7.56666666666667,10,38.4615384615385,2.6
"2019-2020",7.45,11,42.3076923076923,2.36363636363636
"2006-2007",7.28333333333333,12,46.1538461538462,2.16666666666667
"2013-2014",7.26666666666667,13,50,2
"2004-2005",7.03333333333333,14,53.8461538461538,1.85714285714286
"2010-2011",7.01666666666667,15,57.6923076923077,1.73333333333333
"2018-2019",6.78333333333333,16,61.5384615384615,1.625
"2016-2017",6.51666666666667,17,65.3846153846154,1.52941176470588
"2007-2008",6.1,18,69.2307692307692,1.44444444444444
"2011-2012",6.01666666666667,19,73.0769230769231,1.36842105263158
"2000-2001",5.2,20,76.9230769230769,1.3
"2015-2016",5.01666666666667,21,80.7692307692308,1.23809523809524
"2005-2006",4.53333333333333,22,84.6153846153846,1.18181818181818
"2017-2018",4.08333333333333,23,88.4615384615385,1.1304347826087
"2003-2004",3.68333333333333,24,92.3076923076923,1.08333333333333
"1993-1994",2.9,25,96.1538461538462,1.04
