Years,x10_min,rank,Probability,Frequency
"2009-2010",48,1,16.6666666666667,6
"2011-2012",39.6,2,33.3333333333333,3
"2005-2006",34.8,3,50,2
"2008-2009",27,4,66.6666666666667,1.5
"2010-2011",26.4,5,83.3333333333333,1.2
