Years,x6_hr,rank,Probability,Frequency
"2008-2009",6.35,1,16.6666666666667,6
"2010-2011",6,2,33.3333333333333,3
"2009-2010",5.23333333333333,3,50,2
"2011-2012",5.03333333333333,4,66.6666666666667,1.5
"2005-2006",4.48333333333333,5,83.3333333333333,1.2
