Years,x4_5_hr,rank,Probability,Frequency
"2011-2012",11.1333333333333,1,5.55555555555556,18
"2005-2006",8.55555555555556,2,11.1111111111111,9
"2009-2010",8.13333333333333,3,16.6666666666667,6
"2019-2020",6.53333333333333,4,22.2222222222222,4.5
"2010-2011",6.2,5,27.7777777777778,3.6
"2017-2018",6.02222222222222,6,33.3333333333333,3
"2014-2015",6,7,38.8888888888889,2.57142857142857
"2012-2013",5.93333333333333,8,44.4444444444444,2.25
"2020-2021",5.51111111111111,9,50,2
"2006-2007",5.31111111111111,10,55.5555555555556,1.8
"2013-2014",5.08888888888889,11,61.1111111111111,1.63636363636364
"2018-2019",4.93333333333333,12,66.6666666666667,1.5
"2008-2009",4.75555555555556,13,72.2222222222222,1.38461538461538
"2015-2016",4.73333333333333,14,77.7777777777778,1.28571428571429
"2021-2022",4.66666666666667,15,83.3333333333333,1.2
"2007-2008",4.04444444444445,16,88.8888888888889,1.125
"2016-2017",4,17,94.4444444444444,1.05882352941176
