Years,x1_hr,rank,Probability,Frequency
"2019-2020",32,1,3.7037037037037,27
"2006-2007",22.8,2,7.40740740740741,13.5
"2015-2016",21.4,3,11.1111111111111,9
"2014-2015",17.9,4,14.8148148148148,6.75
"1996-1997",16.8,5,18.5185185185185,5.4
"2008-2009",15.7,6,22.2222222222222,4.5
"2013-2014",14.2,7,25.9259259259259,3.85714285714286
"2009-2010",12.6,8,29.6296296296296,3.375
"2012-2013",12.1,9,33.3333333333333,3
"2004-2005",11.9,10,37.037037037037,2.7
"2005-2006",11.8,11,40.7407407407407,2.45454545454545
"2011-2012",11.1,12,44.4444444444444,2.25
"2017-2018",10,13,48.1481481481481,2.07692307692308
"2003-2004",9.6,14,51.8518518518518,1.92857142857143
"1997-1998",9.5,15,55.5555555555556,1.8
"1999-2000",9.1,16,59.2592592592593,1.6875
"2018-2019",8.9,17,62.962962962963,1.58823529411765
"2001-2002",8.8,18,66.6666666666667,1.5
"2000-2001",8.8,19,70.3703703703704,1.42105263157895
"2002-2003",8.7,20,74.0740740740741,1.35
"1998-1999",8.5,21,77.7777777777778,1.28571428571429
"2020-2021",8.2,22,81.4814814814815,1.22727272727273
"2007-2008",7.7,23,85.1851851851852,1.17391304347826
"2021-2022",7.5,24,88.8888888888889,1.125
"2016-2017",6.7,25,92.5925925925926,1.08
"2010-2011",5.1,26,96.2962962962963,1.03846153846154
