Years,x2_5_hr,rank,Probability,Frequency
"2005-2006",21.92,1,20,5
"2009-2010",9.4364,2,40,2.5
"2008-2009",8.8,3,60,1.66666666666667
"2011-2012",7.4,4,80,1.25
